Img_N,Experiment,Img_Nuclei_N,Cell_Type,Treatment,Replicate,Well,Cell_N,Un_Cell_Id,Nu_X,Nu_Y,Cell_Act_Cl,Cell_Orientation,Cell_Area,Cell_Perim,Cell_MaxL,Cell_MinL,WLR,Cell_Neighbour_N,Cell_1st_Nb_Dist,Cell_2nd_Nb_Dist,Nu_Clustering,Nu_1st_Nb_Dist,Nu_2nd_Nb_Dist,Nu_Area,DNA_IntI_Norm,Cell_Cycle,Cell_VEC_Norm,Junc_VEC_Norm,JCyR,J_N,Perc_Stb,Perc_Lin,Perc_Jag,STB_Index,Cy_NCH_IntI,Nu_NCH_IntI,tSNE_1,tSNE_2,NOTCH_Quadr,Nu_NOTCH_Fraction,Tot_NCH
842,D2R1,80,HAoEC,CTRL,1,B002,66,842_66,838.7478368,890.2088999,Quiescent,-69.79198417,14601,932.99,221.6600095,91.9862068,0.414987832,5,103.1366808,134.5920724,0,110.4134276,154.0061728,1618,998.6242271,G0/G1,0.367451555,0.405438624,1.103379803,47,14.89361702,17.0212766,68.08510638,-44.68085106,196.8797438,23.52713826,-16.80053081,-1.866015851,Cytoplasmic,0.106744118,220.4068821
842,D2R1,80,HAoEC,CTRL,1,B002,67,842_67,640.3482533,898.8444323,Stressed,-65.81485986,12351,903.416,318.165684,72.9490434,0.229280048,6,49.47279624,104.6656932,1,65.53682009,115.4383969,1832,1008.597967,G0/G1,0.384840767,0.461060802,1.198056032,41,2.43902439,2.43902439,95.12195122,-91.46341463,39.15834288,6.22955671,9.845793974,28.0676121,Low,0.137251487,45.38789959
842,D2R1,80,HAoEC,CTRL,1,B002,68,842_68,451.8304297,907.047619,Stressed,-14.09728624,9274,521.208,193.8130869,63.87663915,0.329578566,7,79.18204111,93.37629592,0,87.99105674,95.61755832,1722,956.6312664,G0/G1,0.34087982,0.475623578,1.395282297,35,11.42857143,0,88.57142857,-77.14285714,2.351552591,0,-30.89501104,-0.454925248,Low,0,2.351552591
842,D2R1,80,HAoEC,CTRL,1,B002,69,842_69,99.99442033,918.7774334,Quiescent,-21.32616977,9040,704.086,177.1798178,89.81233594,0.506899358,5,64.81851949,88.08938644,1,38.18796336,132.8030419,1613,957.9365128,G0/G1,0.312244309,0.418302194,1.339663149,47,2.127659574,4.255319149,93.61702128,-89.36170213,7.298008665,0,3.478137849,29.54173507,Low,0,7.298008665
842,D2R1,80,HAoEC,CTRL,1,B002,70,842_70,121.4928324,950.3391003,Stressed,-39.83919281,10902,851.862,224.6161069,67.58233084,0.300879273,6,64.81851949,85.31734304,1,38.18796336,115.5134408,2023,996.9223485,G0/G1,0.430910366,0.475745966,1.104048551,37,10.81081081,5.405405405,83.78378378,-70.27027027,21.7278859,0,9.442369882,27.69967746,Low,0,21.7278859
842,D2R1,80,HAoEC,CTRL,1,B002,71,842_71,291.4171152,987.0532831,Stressed,-11.51389211,12547,784.984,199.0049469,93.87541137,0.471724009,5,75.79099769,77.1640135,0,91.58796211,103.5823832,1858,950.6778263,G0/G1,0.378523267,0.424661484,1.121890043,48,37.5,14.58333333,47.91666667,-3.125,59.67791241,2.505180389,-8.074330654,-22.79764685,Low,0.040287163,62.1830928
842,D2R1,80,HAoEC,CTRL,1,B002,72,842_72,487.6359077,995.7081244,Stressed,-26.56214416,12706,649.526,189.723289,88.32100289,0.465525363,6,78.76772759,79.18204111,0,77.6848332,95.61755832,1994,948.1894365,G0/G1,0.369922054,0.449882507,1.216154868,40,37.5,15,47.5,-2.5,8.906401128,0,-8.011877606,-22.67045905,Low,0,8.906401128
842,D2R1,80,HAoEC,CTRL,1,B002,73,842_73,732.5564693,1001.749452,Quiescent,-73.23761255,13464,964.022,216.0810224,94.87224427,0.439058661,4,83.32978956,86.59436045,0,82.28155169,127.9136722,1824,979.3975477,G0/G1,0.344714867,0.381625694,1.107076399,50,22,20,58,-26,19.25413904,14.39211112,-17.9258752,-13.20287168,Low,0.427747849,33.64625016
842,D2R1,80,HAoEC,CTRL,1,B002,75,842_75,651.1585165,1013.775549,Stressed,-64.84898259,16769,1073.206,274.9587698,93.27198552,0.339221715,4,83.32978956,118.5690462,0,82.28155169,115.4383969,3640,2056.53974,G2/M,0.358745796,0.354268197,0.98751874,54,16.66666667,11.11111111,72.22222222,-50,27.80602725,37.0053103,-20.22601926,13.30724566,Low,0.570969705,64.81133755
842,D2R1,80,HAoEC,CTRL,1,B002,76,842_76,169.8050948,1055.264218,Quiescent,-5.262164818,11328,567.558,135.659281,114.486816,0.843929108,4,85.31734304,128.0648981,0,115.5134408,139.435344,1688,843.5180937,G0/G1,0.193778202,0.230413762,1.189059245,31,16.12903226,16.12903226,67.74193548,-43.5483871,11.55599302,0,-19.12622368,1.147514283,Low,0,11.55599302
842,D2R1,80,HAoEC,CTRL,1,B002,77,842_77,843.8795956,1064.75,Activated,75.27737492,8659,651.622,128.9182545,105.2834382,0.816668195,3,86.59436045,141.9291902,0,127.9136722,174.6165244,1088,461.9529424,G0/G1,0.26073714,0.329094972,1.262171441,30,53.33333333,10,36.66666667,21.66666667,0.229846641,0,-7.007800125,-5.565626285,Low,0,0.229846641
842,D2R1,80,HAoEC,CTRL,1,B002,78,842_78,24.87157895,1065.263158,Quiescent,35.32898054,5516,626.966,109.3728406,88.61180175,0.81018104,4,103.5945903,126.142505,0,145.278019,150.1439497,950,422.7607551,G0/G1,0.034963261,0.090773861,2.596264151,25,0,16,84,-76,2.075379565,0,-22.59946936,-4.132937404,Low,0,2.075379565
842,D2R1,80,HAoEC,CTRL,1,B002,79,842_79,355.4072312,1068.506185,Stressed,-30.86932816,10020,713.144,200.2099268,92.52388779,0.462134367,5,75.79099769,116.8530926,0,103.5823832,109.0011222,1051,527.4301159,G0/G1,0.299196824,0.329763223,1.10216151,43,44.18604651,2.325581395,53.48837209,-8.139534884,33.88934159,0,-8.174063291,-23.76263338,Low,0,33.88934159
842,D2R1,80,HAoEC,CTRL,1,B002,80,842_80,464.4002334,1069.836639,Quiescent,-1.432939985,3809,319.738,113.6666683,45.95855117,0.404327424,3,78.76772759,103.085984,0,77.6848332,109.0011222,857,457.4533791,G0/G1,0.322035604,0.346249191,1.075189161,15,53.33333333,6.666666667,40,16.66666667,12.31989008,3.739818424,2.185860747,-30.42057406,Low,0.232869633,16.05970851
1,D1R1,95,HUVEC,CTRL,1,B002,2,1_2,215.8055749,22.85470383,Activated,2.111446369,15310,602.896,197.4046671,102.0802695,0.517111733,4,114.9237391,119.639527,0,104.3755766,118.95872,2870,1028.336676,G0/G1,0.171629951,0.171701075,1.000414402,29,51.72413793,6.896551724,41.37931034,13.79310345,501.1589535,453.6922705,-9.687698,-1.885776067,Nuclear,0.475144461,954.851224
1,D1R1,95,HUVEC,CTRL,1,B002,3,1_3,885.3471171,22.28188701,Activated,31.82663764,8998,601.482,132.1468353,90.35158936,0.683721174,4,25.63504823,122.0753561,0,199.5051235,217.5476965,1717,492.8921825,G0/G1,0.130544038,0.175355683,1.343268412,24,58.33333333,4.166666667,37.5,22.91666667,3.121385515,0,-3.187145415,-4.892188139,Low,0,3.121385515
1,D1R1,95,HUVEC,CTRL,1,B002,4,1_4,556.9086364,20.41636364,Activated,-24.92652468,7161,527.514,136.9590853,81.15266495,0.592532177,4,61.01722602,99.39805956,1,43.63309375,94.32080635,2200,823.830235,G0/G1,0.221911579,0.27500469,1.239253448,20,75,5,20,57.5,59.79552914,97.49033338,21.89206531,-0.876651855,Nuclear,0.619828965,157.2858625
1,D1R1,95,HUVEC,CTRL,1,B002,5,1_5,593.057423,44.8522409,Stressed,-31.1450841,4368,451.654,144.0119499,44.32324005,0.307774737,4,61.01722602,75.20874999,2,43.63309375,69.82183041,1428,889.6030532,G0/G1,0.363681452,0.316010614,0.868921448,22,45.45454545,9.090909091,45.45454545,4.545454545,25.21405366,62.75019467,0.342494494,7.391289825,Nuclear,0.71336021,87.96424833
1,D1R1,95,HUVEC,CTRL,1,B002,6,1_6,448.2696733,65.90243902,Activated,8.53275694,10059,739.258,146.590111,103.7701275,0.707893096,8,87.27652493,100.9770378,0,105.5497186,117.776939,2173,843.5753682,G0/G1,0.231271405,0.261122816,1.129075236,40,37.5,15,47.5,-2.5,1.842969388,0,-14.82818013,-7.52548972,Low,0,1.842969388
1,D1R1,95,HUVEC,CTRL,1,B002,7,1_7,576.4947633,112.6811898,Activated,-71.90913265,8196,588.934,131.5622211,99.22203393,0.754183329,5,75.20874999,97.22235426,1,69.82183041,94.32080635,2387,1699.832443,G2/M,0.252286503,0.288507512,1.143570936,20,40,25,35,17.5,14.61864649,0,11.86278249,0.805854923,Low,0,14.61864649
1,D1R1,95,HUVEC,CTRL,1,B002,8,1_8,173.9734602,118.4807211,Activated,-23.37509922,15912,781.608,163.8987092,129.96835,0.792979705,6,110.8184393,119.639527,0,104.3755766,129.5981948,1997,851.5502556,G0/G1,0.127885046,0.160086154,1.251797289,38,55.26315789,7.894736842,36.84210526,22.36842105,124.6574501,0,-4.322313376,-3.317391623,Cytoplasmic,0,124.6574501
1,D1R1,95,HUVEC,CTRL,1,B002,9,1_9,682.595373,135.6959396,Activated,-59.33543343,26202,1072.034,277.4866227,126.2016826,0.454802762,7,106.3293412,106.9843888,0,76.2276842,91.1761994,2118,855.4212342,G0/G1,0.154502221,0.190254355,1.23140207,20,40,25,35,17.5,0.548180372,0,-8.140352004,-0.58278052,Low,0,0.548180372
1,D1R1,95,HUVEC,CTRL,1,B002,10,1_10,297.6216216,157.2832833,Activated,-62.6805099,8371,442.584,125.1807753,92.37112016,0.737901806,7,28.78172551,70.35331199,2,65.80346476,68.70282973,1998,817.5012879,G0/G1,0.219550889,0.253255221,1.153514895,28,46.42857143,14.28571429,39.28571429,14.28571429,67.65102616,0,3.153056564,8.897617226,Low,0,67.65102616
1,D1R1,95,HUVEC,CTRL,1,B002,11,1_11,363.0256703,149.982316,Activated,-75.91840723,8352,524.552,164.747665,68.89539178,0.418187364,5,70.35331199,76.79131046,1,65.80346476,95.35201561,1753,796.9156309,G0/G1,0.211442903,0.262465797,1.241308144,29,58.62068966,10.34482759,31.03448276,32.75862069,114.1157241,0,19.79962264,4.057187951,Cytoplasmic,0,114.1157241
1,D1R1,95,HUVEC,CTRL,1,B002,12,1_12,482.1370143,165.8711656,Activated,79.13047215,7149,558.724,156.5239138,60.64257165,0.387433269,4,64.80364925,70.22484958,0,66.73649318,86.81655147,1956,1084.13837,G0/G1,0.172959788,0.243238806,1.406331547,22,40.90909091,36.36363636,22.72727273,36.36363636,0.379659712,0,8.040833787,-25.66205794,Low,0,0.379659712
1,D1R1,95,HUVEC,CTRL,1,B002,13,1_13,750.8503683,169.6358195,Activated,-34.39510588,33097,1176.18,252.508163,211.6989373,0.838384529,7,122.0753561,127.8099663,0,76.2276842,92.09699407,2172,850.8176675,G0/G1,0.154438034,0.183163575,1.186000433,24,58.33333333,16.66666667,25,41.66666667,0,0,-7.534850152,5.858284698,None,0,0
1,D1R1,95,HUVEC,CTRL,1,B002,15,1_15,532.9569496,209.1273063,Activated,72.28496174,9418,592.864,192.3521225,73.0147586,0.379589046,5,70.22484958,97.22235426,0,66.73649318,105.8177424,1626,800.8858697,G0/G1,0.246840207,0.276237051,1.119092609,37,48.64864865,24.32432432,27.02702703,33.78378378,212.3089951,21.53873491,4.807456664,-26.12725536,Cytoplasmic,0.092105811,233.84773
1,D1R1,95,HUVEC,CTRL,1,B002,16,1_16,18.03828829,218.4984985,Quiescent,-81.56574043,14318,1169.41,224.8520384,99.45920187,0.442331778,5,120.6526145,137.5565046,0,148.4950129,185.2547803,1332,619.3262204,G0/G1,0.090626524,0.118747681,1.310297214,45,55.55555556,20,24.44444444,41.11111111,43.28137641,0,1.89905007,-4.30430172,Low,0,43.28137641
1,D1R1,95,HUVEC,CTRL,1,B002,17,1_17,261.910703,215.9670678,Activated,19.65984707,6236,526.73,117.4114233,75.40065056,0.642191777,6,53.81248627,81.09636305,1,68.70282973,79.44777128,1579,828.5962547,G0/G1,0.256125665,0.280525082,1.09526346,21,52.38095238,4.761904762,42.85714286,11.9047619,119.2991533,20.55275804,17.48408019,0.761225401,Cytoplasmic,0.146960866,139.8519113
1,D1R1,95,HUVEC,CTRL,1,B002,18,1_18,678.6303828,226.7858852,Dividing,77.64125367,2440,250.12,59.76637919,54.62982374,0.914056104,4,82.57985904,110.9866455,0,75.37411876,91.1761994,836,543.0568011,LM,0.481701361,0.225808455,0.468772715,8,0,75,25,12.5,0,0,-3.699479161,-13.62119934,None,0,0
1,D1R1,95,HUVEC,CTRL,1,B002,19,1_19,419.9655172,226.4666982,Activated,74.44829185,12244,697.054,209.8595095,87.56133773,0.417237884,5,64.80364925,91.46473347,0,85.45396531,86.81655147,2117,851.5314898,G0/G1,0.258479719,0.291436298,1.127501607,31,38.70967742,25.80645161,35.48387097,16.12903226,678.3850306,121.7999087,-5.513554188,-24.34089359,Nuclear,0.152214698,800.1849393
1,D1R1,95,HUVEC,CTRL,1,B002,20,1_20,209.2932028,275.4930876,Activated,12.47886679,9758,716.182,147.5837696,91.83913051,0.622284759,5,88.83423931,96.0758698,1,61.13963018,79.44777128,1736,820.5499423,G0/G1,0.155630446,0.185450175,1.191606015,24,29.16666667,16.66666667,54.16666667,-16.66666667,2.934401512,0,0.486117173,19.04960815,Low,0,2.934401512
1,D1R1,95,HUVEC,CTRL,1,B002,21,1_21,731.0132181,280.9827148,Activated,-35.15750694,11612,755.914,202.3409779,78.45571469,0.387740118,5,82.57985904,148.3511828,0,75.37411876,113.1001486,1967,972.3001598,G0/G1,0.195674736,0.242854086,1.241111094,25,32,32,36,12,0,0,-10.40542078,-22.53782244,None,0,0
1,D1R1,95,HUVEC,CTRL,1,B002,22,1_22,363.7586207,290.8341198,Activated,30.23311571,11379,625.016,172.8509131,91.85058553,0.531386175,7,77.65020634,91.46473347,0,75.74067621,85.45396531,2755,1761.62411,G2/M,0.250551512,0.290457,1.159270596,31,38.70967742,6.451612903,54.83870968,-12.90322581,1.332097352,0,-13.40221205,0.338772688,Low,0,1.332097352
1,D1R1,95,HUVEC,CTRL,1,B002,23,1_23,951.6812592,299.7358583,Activated,73.85451439,21019,1024.614,316.7571668,90.36266295,0.285274249,5,96.83456407,108.3551106,0,96.05748249,118.7416977,2033,772.6327392,G0/G1,0.184239298,0.207848041,1.128141733,37,37.83783784,13.51351351,48.64864865,-4.054054054,688.8617837,165.7089947,-11.06201914,-2.144876455,Nuclear,0.193909035,854.5707784
1,D1R1,95,HUVEC,CTRL,1,B002,24,1_24,240.25,328.2162427,Activated,-14.13342532,11493,647.94,145.7426554,113.7825302,0.780708502,7,96.0758698,107.5439061,1,61.13963018,103.7798676,2044,797.0924038,G0/G1,0.172155088,0.232267929,1.349178415,39,48.71794872,17.94871795,33.33333333,24.35897436,93.22719164,4.171389312,19.63734202,-2.193064516,Low,0.04282803,97.39858095
1,D1R1,95,HUVEC,CTRL,1,B002,25,1_25,88.91169335,348.9888404,Activated,89.22557566,10370,652.354,165.0994685,90.44235368,0.547805238,5,105.7712842,106.6069235,0,111.25388,141.043729,2061,809.0109081,G0/G1,0.138489507,0.216205007,1.561165257,47,51.06382979,17.0212766,31.91489362,27.65957447,0,0,2.094969762,-6.310825329,None,0,0
1,D1R1,95,HUVEC,CTRL,1,B002,26,1_26,569.7965332,354.0928601,Activated,-12.7497841,24638,1298.256,214.8852694,173.2795837,0.806381862,11,121.6082134,127.6846049,0,118.1423799,129.9190546,2423,801.9854712,G0/G1,0.192204384,0.249601344,1.298624616,34,29.41176471,32.35294118,38.23529412,7.352941176,1.690440252,0,-9.667893431,5.600173367,Low,0,1.690440252
1,D1R1,95,HUVEC,CTRL,1,B002,27,1_27,338.3169877,362.1739638,Activated,-2.371438296,7112,401.89,123.9676832,76.90141867,0.620334402,5,77.65020634,111.3156864,0,75.74067621,103.7798676,1713,782.0154488,G0/G1,0.177734243,0.228091162,1.283327053,21,23.80952381,47.61904762,28.57142857,19.04761905,0,0,-2.94543834,-14.56866945,None,0,0
1,D1R1,95,HUVEC,CTRL,1,B002,28,1_28,878.0838129,361.4647482,Activated,60.77181587,30356,1346.606,319.2381772,149.5684157,0.468516695,6,96.83456407,148.3511828,0,96.05748249,163.2727251,2780,1108.306058,G0/G1,0.214346712,0.239326054,1.116537091,42,47.61904762,35.71428571,16.66666667,48.80952381,558.2144358,52.55944154,-3.019389067,5.214740644,Cytoplasmic,0.086053847,610.7738773
1,D1R1,95,HUVEC,CTRL,1,B002,30,1_30,463.2354788,405.1062271,Activated,19.1717293,9499,642.252,156.6082002,87.98226919,0.56179861,6,76.57870964,118.7375719,1,40.36556343,102.180037,1911,833.790257,G0/G1,0.271344006,0.334022377,1.23099228,41,48.7804878,17.07317073,34.14634146,23.17073171,194.9604336,14.72080567,18.39891557,1.781040849,Cytoplasmic,0.07020564,209.6812392
1,D1R1,95,HUVEC,CTRL,1,B002,31,1_31,164.4468731,430.6703097,Activated,-43.40071517,9684,900.13,139.9406075,105.3365054,0.752722939,6,88.46787864,106.6069235,0,72.26559173,108.1070583,1647,777.3106188,G0/G1,0.212169735,0.240946571,1.1356312,36,52.77777778,27.77777778,19.44444444,47.22222222,1.851956964,10.25137717,7.182774033,-17.04754845,Low,0.846987868,12.10333413
1,D1R1,95,HUVEC,CTRL,1,B002,33,1_33,269.3405941,456.8321782,Activated,-83.0735225,13477,628.412,164.5647169,108.3144554,0.658187596,7,89.29845462,104.794091,0,83.88335001,108.1070583,2020,823.5039257,G0/G1,0.2856564,0.281731985,0.986261767,32,34.375,46.875,18.75,39.0625,29.12950346,3.774502158,6.796200967,-13.57411628,Low,0.114712543,32.90400562
1,D1R1,95,HUVEC,CTRL,1,B002,34,1_34,379.1418848,470.6780105,Activated,-77.47229642,11872,539.342,189.5347569,85.94517615,0.45345338,7,61.03808964,89.29845462,1,52.98541418,85.22223775,1910,788.8882425,G0/G1,0.234305502,0.261787493,1.117291275,24,45.83333333,41.66666667,12.5,54.16666667,305.0410469,2.84910357,24.29381305,4.06694156,Cytoplasmic,0.009253637,307.8901505
1,D1R1,95,HUVEC,CTRL,1,B002,35,1_35,763.3773805,477.6560435,Activated,44.93588505,41219,1320.772,254.6217818,215.1685873,0.84505177,6,123.6370276,157.7555112,0,128.2225062,135.8733744,2573,798.5062646,G0/G1,0.215099155,0.244134694,1.134986762,27,62.96296296,7.407407407,29.62962963,37.03703704,869.7966129,23.19650573,-7.519215672,6.218195802,Cytoplasmic,0.02597613,892.9931186
1,D1R1,95,HUVEC,CTRL,1,B002,36,1_36,533.8659118,478.9445769,Activated,67.62708512,8212,569.144,151.035184,78.87850245,0.5222525,7,58.92547362,77.66559142,1,55.59975998,80.65818742,1678,807.0189601,G0/G1,0.339312183,0.323724095,0.954059745,14,57.14285714,14.28571429,28.57142857,35.71428571,83.28651869,14.88854808,19.31731617,1.251743546,Low,0.151653048,98.17506677
1,D1R1,95,HUVEC,CTRL,1,B002,37,1_37,588.4383849,489.5831148,Activated,82.77010005,6498,500.476,146.8011875,60.21578253,0.410185936,5,58.92547362,82.37387443,2,55.59975998,69.86025195,1907,803.7762501,G0/G1,0.28378232,0.308885363,1.088458802,20,25,30,45,-5,0,0,3.513465858,7.832257816,None,0,0
1,D1R1,95,HUVEC,CTRL,1,B002,38,1_38,195.1982872,496.0665349,Activated,-58.91111329,7957,794.43,149.204145,86.89134628,0.582365498,5,88.46787864,93.17100607,0,72.26559173,83.88335001,1518,792.6753541,G0/G1,0.225686972,0.281359263,1.246679244,40,25,17.5,57.5,-23.75,0,0,-18.14595867,-18.66982875,None,0,0
1,D1R1,95,HUVEC,CTRL,1,B002,39,1_39,50.32191408,505.5176726,Stressed,-88.20166875,13041,815.048,212.9244908,82.24768066,0.386276282,4,111.7890557,123.085918,1,57.89020084,110.054682,1839,584.5180103,G0/G1,0.151449008,0.197286839,1.302661815,35,40,31.42857143,28.57142857,27.14285714,0,0,18.97484073,15.87131204,None,0,0
1,D1R1,95,HUVEC,CTRL,1,B002,40,1_40,410.1370242,513.6519031,Activated,-50.1835933,2938,321.546,82.88029012,47.40395756,0.571956945,3,61.03808964,66.07916822,1,52.98541418,80.86093848,1445,779.7216045,G0/G1,0.242555185,0.273764577,1.128669243,14,71.42857143,21.42857143,7.142857143,75,0,0,23.65194239,-1.424607986,None,0,0
1,D1R1,95,HUVEC,CTRL,1,B002,42,1_42,29.26914414,559.4440691,Activated,-57.70457635,8371,849.124,230.3152561,76.15313435,0.330647373,4,81.94503374,111.7890557,2,57.89020084,66.59802804,2664,988.0189898,G0/G1,0.125864048,0.151019811,1.199864566,29,20.68965517,27.5862069,51.72413793,-17.24137931,0,0,4.458254933,8.031096218,None,0,0
1,D1R1,95,HUVEC,CTRL,1,B002,43,1_43,451.340055,583.2277727,Activated,83.16852648,16528,746.226,173.4111452,134.0002021,0.772731199,11,84.34313881,94.42022872,1,50.58641919,80.86093848,2182,814.8043031,G0/G1,0.250651521,0.289623865,1.155484171,33,39.39393939,21.21212121,39.39393939,10.60606061,736.7925692,100.8268713,-1.168872073,16.68627639,Nuclear,0.120373127,837.6194406
1,D1R1,95,HUVEC,CTRL,1,B002,44,1_44,500.1770588,570.0394118,Activated,81.35498661,6408,414.546,127.6826397,67.94212408,0.532117164,4,84.34313881,91.22574777,1,50.58641919,97.1247021,1700,774.088708,G0/G1,0.236516657,0.286194085,1.210037757,17,35.29411765,41.17647059,23.52941176,32.35294118,15.70939189,0,27.16604788,2.583057832,Low,0,15.70939189
1,D1R1,95,HUVEC,CTRL,1,B002,45,1_45,198.2444574,591.9953326,Quiescent,-65.20875706,7494,486.966,118.7479942,81.74551732,0.688394931,5,76.12294528,93.17100607,1,73.76893103,95.97715025,1714,792.8178881,G0/G1,0.28956744,0.287517413,0.99292038,25,28,16,56,-20,123.699138,17.8549476,12.52352223,4.512788099,Cytoplasmic,0.126135163,141.5540856
1,D1R1,95,HUVEC,CTRL,1,B002,47,1_47,67.04032698,614.2950954,Activated,-62.05227372,16534,727.774,216.7343694,102.167352,0.471394326,5,81.94503374,102.265368,1,66.59802804,110.054682,3670,1738.490088,G2/M,0.126604218,0.145885857,1.152298544,36,36.11111111,8.333333333,55.55555556,-15.27777778,0,0,-8.761989841,20.27534514,None,0,0
1,D1R1,95,HUVEC,CTRL,1,B002,48,1_48,790.8821586,610.7164097,Activated,-29.47806429,29693,1527.312,304.3403718,149.8537042,0.492388516,10,117.0696205,151.8937989,0,135.8733744,139.4746226,1816,787.9224221,G0/G1,0.197677805,0.234976906,1.188686341,45,28.88888889,33.33333333,37.77777778,7.777777778,20.02124053,0,-8.727347653,4.249506807,Low,0,20.02124053
1,D1R1,95,HUVEC,CTRL,1,B002,49,1_49,981.1488372,619.6945736,Dividing,40.1459372,7703,626.94,131.704467,83.68941552,0.635433387,4,82.42823704,86.53834573,0,77.24364281,87.63624579,645,462.6538707,LM,0.410395835,0.263339908,0.641672953,24,20.83333333,33.33333333,45.83333333,-8.333333333,144.4048373,98.17868322,-8.511257267,-13.557143,Nuclear,0.404721158,242.5835205
1,D1R1,95,HUVEC,CTRL,1,B002,50,1_50,262.0687694,628.9860393,Activated,-40.84924806,10255,730.226,182.7803977,84.1854494,0.460582483,8,68.09114181,76.12294528,2,48.00060297,70.42100745,1934,765.1282553,G0/G1,0.195103871,0.262495409,1.345413643,40,37.5,35,27.5,27.5,1.245181948,0,1.790188923,10.66892426,Low,0,1.245181948
1,D1R1,95,HUVEC,CTRL,1,B002,51,1_51,606.8667029,627.0195865,Activated,-8.828626375,10781,605.246,152.3443622,95.49103903,0.626810455,7,84.14690461,87.19135802,0,73.9274567,91.14093539,1838,742.4571309,G0/G1,0.206238853,0.24830993,1.203992009,24,58.33333333,20.83333333,20.83333333,47.91666667,9.250934601,0,7.73048249,-20.80770939,Low,0,9.250934601
1,D1R1,95,HUVEC,CTRL,1,B002,52,1_52,922.9198026,670.4484886,Activated,88.12895642,7250,563.138,131.1825575,73.44583574,0.559875011,5,86.53834573,112.4410978,0,77.24364281,115.2672619,1621,785.9657061,G0/G1,0.226533481,0.261895321,1.15609984,14,14.28571429,14.28571429,71.42857143,-50,0,0,-22.26256671,-5.547330828,None,0,0
1,D1R1,95,HUVEC,CTRL,1,B002,53,1_53,274.3815659,675.3805748,Dividing,-32.2014503,2238,292.674,60.05041263,54.37984242,0.905569838,4,61.78896477,68.09114181,3,42.1830578,48.00060297,1009,639.3771619,LM,0.610811552,0.462279784,0.756828816,7,0,57.14285714,42.85714286,-14.28571429,91.80941468,0,5.900921937,3.440623965,Low,0,91.80941468
1,D1R1,95,HUVEC,CTRL,1,B002,54,1_54,316.528371,673.6320927,Activated,-51.32944458,5917,436.444,121.3421222,65.66417573,0.541149063,5,61.78896477,77.50235268,1,42.1830578,70.42100745,1639,801.8737524,G0/G1,0.216668271,0.26776134,1.235812415,15,26.66666667,46.66666667,26.66666667,23.33333333,2.352178246,0,26.59757992,8.401805679,Low,0,2.352178246
